id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,None,l1,liblinear,0.6887561082839966,0.66044020652771,0.5926669239997864,0.6462634801864624,0.6405833959579468,0.694797933101654,0.6864278316497803,0.6226175427436829,0.6682132482528687,0.6755984425544739,0.6901674270629883,0.6925840973854065,0.66987144947052,0.6755984425544739
1,None,l1,saga,0.7442781925201416,0.7175694108009338,0.6355875730514526,0.7207305431365967,0.716469943523407,0.7501075267791748,0.7254762649536133,0.6753004789352417,0.7188345789909363,0.7422935366630554,0.7427370548248291,0.7403660416603088,0.7286909818649292,0.7422935366630554
2,None,l2,lbfgs,0.7448298931121826,0.7176744341850281,0.6356349587440491,0.7208388447761536,0.7166900038719177,0.7500330209732056,0.725638747215271,0.6756999492645264,0.7189361453056335,0.7423849701881409,0.7428758144378662,0.7404168844223022,0.7287620306015015,0.7423849701881409
3,None,l2,liblinear,0.6916229724884033,0.6592814326286316,0.5917868614196777,0.6451268196105957,0.6394017934799194,0.6942560076713562,0.6849923729896545,0.6221165060997009,0.6672548055648804,0.675886332988739,0.68904709815979,0.6917475461959839,0.6688122153282166,0.675886332988739
4,None,l2,newton-cg,0.7433508038520813,0.7181386351585388,0.635563850402832,0.7209842801094055,0.7170286178588867,0.7456638216972351,0.7273619771003723,0.6755475997924805,0.7191698551177979,0.7403053045272827,0.7381979823112488,0.7422863841056824,0.728921115398407,0.7403053045272827
5,None,l2,sag,0.7442917823791504,0.7176473140716553,0.6355841755867004,0.7207914590835571,0.7165004014968872,0.7500905990600586,0.7256286144256592,0.6753478646278381,0.7189666628837585,0.7422325611114502,0.7428081035614014,0.7403795719146729,0.7287282347679138,0.7422325611114502
6,None,l2,saga,0.7440074682235718,0.7174745202064514,0.635563850402832,0.7206662893295288,0.7164191603660583,0.749995768070221,0.7254186868667603,0.6752530336380005,0.7186618447303772,0.7422359585762024,0.7426558136940002,0.7403660416603088,0.7286639213562012,0.7422359585762024
7,0.1,elasticnet,saga,0.7441293001174927,0.7174711227416992,0.6355672478675842,0.7206798195838928,0.7164157629013062,0.7500296235084534,0.7254186868667603,0.6752530336380005,0.7187228202819824,0.7422427535057068,0.7426659464836121,0.7403593063354492,0.7286639213562012,0.7422427535057068
8,0.2,elasticnet,saga,0.7440006732940674,0.7174881100654602,0.635563850402832,0.7206764221191406,0.7164360880851746,0.7500059008598328,0.7254322171211243,0.6752598285675049,0.7186686396598816,0.7422393560409546,0.7426625490188599,0.7403728365898132,0.7286706566810608,0.7422393560409546
9,0.3,elasticnet,saga,0.7440819144248962,0.717498242855072,0.6355807781219482,0.720683217048645,0.7164360880851746,0.7500262260437012,0.7254152894020081,0.6752564311027527,0.7187431454658508,0.7422460913658142,0.7426760792732239,0.740382969379425,0.7286808490753174,0.7422460913658142
10,0.4,elasticnet,saga,0.7441462278366089,0.7174915075302124,0.6355672478675842,0.7206866145133972,0.7164394855499268,0.7500296235084534,0.7254390120506287,0.6752598285675049,0.718760073184967,0.7422427535057068,0.7426760792732239,0.7403762340545654,0.728674054145813,0.7422427535057068
11,0.5,elasticnet,saga,0.7441428303718567,0.7175118327140808,0.6355706453323364,0.7206933498382568,0.7164496183395386,0.7500296235084534,0.7254356145858765,0.6752632260322571,0.7187702059745789,0.7422630190849304,0.7426896691322327,0.7403897643089294,0.7286842465400696,0.7422630190849304
