id,l1_ratio,penalty,solver,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,None,l1,liblinear,0.6847520470619202,0.6214550733566284,0.5815271735191345,0.5957199931144714,0.5944501757621765,0.6841695308685303,0.6905209422111511,0.5911168456077576,0.6329710483551025,0.6616842746734619,0.6741707921028137,0.6754499673843384,0.6270452737808228,0.6841695308685303
1,None,l1,saga,0.7363107204437256,0.6348962187767029,0.5688304305076599,0.5951990485191345,0.5933904647827148,0.7509170174598694,0.7188948392868042,0.5660550594329834,0.6706550717353821,0.6766517758369446,0.7332019805908203,0.7373585104942322,0.6500438451766968,0.7509170174598694
2,None,l2,lbfgs,0.7414723038673401,0.6536162495613098,0.586543619632721,0.6240684390068054,0.6173779964447021,0.7500567436218262,0.7218808531761169,0.6062595248222351,0.6703841686248779,0.7035452723503113,0.7407975196838379,0.7377649545669556,0.6789814829826355,0.7500567436218262
3,None,l2,liblinear,0.7050702571868896,0.5947319269180298,0.5700659155845642,0.5787312388420105,0.5859149098396301,0.6855785250663757,0.6858624815940857,0.5701987147331238,0.6261773109436035,0.6490300893783569,0.6634815335273743,0.6657567024230957,0.6109638810157776,0.6855785250663757
4,None,l2,newton-cg,0.7361584305763245,0.6249991655349731,0.5689353346824646,0.5824828147888184,0.5836092829704285,0.7517637610435486,0.7102753520011902,0.5560581088066101,0.659417986869812,0.6625682711601257,0.7330496907234192,0.7355770468711853,0.6353025436401367,0.7517637610435486
5,None,l2,sag,0.7358267307281494,0.6347708702087402,0.5688439607620239,0.5951212048530579,0.5933430790901184,0.7511236071586609,0.7188575863838196,0.565757155418396,0.6703739762306213,0.6765434145927429,0.7330936789512634,0.7372874021530151,0.6493737697601318,0.7511236071586609
6,None,l2,saga,0.7364054918289185,0.6349673867225647,0.5687728524208069,0.5950772762298584,0.5933329463005066,0.7508729696273804,0.7187560200691223,0.5660719871520996,0.6707905530929565,0.6765468120574951,0.7334152460098267,0.7373381853103638,0.6497967839241028,0.7508729696273804
7,0.1,elasticnet,saga,0.7364054918289185,0.6349436640739441,0.5687762498855591,0.5950941443443298,0.5933295488357544,0.7508729696273804,0.7187424898147583,0.5660584568977356,0.6707939505577087,0.6765502095222473,0.7334287762641907,0.7373449802398682,0.6498441696166992,0.7508729696273804
8,0.2,elasticnet,saga,0.7364156246185303,0.6349097490310669,0.5687830448150635,0.5950908064842224,0.5933396816253662,0.7508865594863892,0.7187662124633789,0.5660516619682312,0.6707838177680969,0.6765671372413635,0.7334186434745789,0.737328052520752,0.6498475670814514,0.7508865594863892
9,0.3,elasticnet,saga,0.7364088892936707,0.6348894238471985,0.5687931776046753,0.5951009392738342,0.593336284160614,0.750883162021637,0.7188237309455872,0.5660516619682312,0.6707973480224609,0.6765840649604797,0.7334118485450745,0.7373313903808594,0.6498509049415588,0.750883162021637
