id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.6820443272590637,0.9357690215110779,0.5863676071166992,0.7401008605957031,0.7581239342689514,0.7261174321174622,0.7037853598594666,0.7413995265960693,0.7684635519981384,0.7330976128578186,0.7406722903251648,0.7510753273963928,0.7802922129631042,0.9357690215110779
1,Euclidean,5,2,0.6741885542869568,0.9281251430511475,0.5866587162017822,0.7374554872512817,0.7505298852920532,0.7213722467422485,0.6950642466545105,0.7381901741027832,0.7704989910125732,0.7268077731132507,0.7386346459388733,0.7481897473335266,0.7811280488967896,0.9281251430511475
2,Manhattan,9,1,0.6958368420600891,0.9168626070022583,0.5919222831726074,0.7515349984169006,0.7700008749961853,0.7403936386108398,0.7203607559204102,0.7492365837097168,0.7789386510848999,0.7466357946395874,0.7517948150634766,0.7619742751121521,0.7867152690887451,0.9168626070022583
3,Euclidean,9,2,0.6889185905456543,0.9100047945976257,0.5918579697608948,0.7499619722366333,0.7635207176208496,0.7374536991119385,0.714574933052063,0.748041570186615,0.7804694771766663,0.7418159246444702,0.7511212229728699,0.760646641254425,0.7865189909934998,0.9100047945976257
4,Manhattan,13,1,0.7037739157676697,0.906474232673645,0.5934251546859741,0.7533008456230164,0.7742871642112732,0.7486714720726013,0.7296878099441528,0.7500185966491699,0.7829959392547607,0.7513844966888428,0.756679117679596,0.7672679424285889,0.7860587239265442,0.906474232673645
5,Euclidean,13,2,0.696540892124176,0.8996300101280212,0.5934826731681824,0.7532331943511963,0.7695505619049072,0.7445359230041504,0.7235126495361328,0.749311089515686,0.7829417586326599,0.7478822469711304,0.7558802962303162,0.765127420425415,0.7857372760772705,0.8996300101280212
6,Manhattan,17,1,0.7091115117073059,0.8990539908409119,0.5937941074371338,0.7540619969367981,0.7760984897613525,0.7531219720840454,0.7375591397285461,0.7487727999687195,0.7853531241416931,0.7579113841056824,0.7623452544212341,0.7715083360671997,0.785290539264679,0.8990539908409119
7,Euclidean,17,2,0.7006024718284607,0.8935040831565857,0.5941731929779053,0.7540552020072937,0.772042453289032,0.748779833316803,0.7308592200279236,0.7482209801673889,0.7848891615867615,0.7538468837738037,0.7608729004859924,0.7693271636962891,0.7842076420783997,0.8935040831565857
8,Manhattan,21,1,0.710604190826416,0.8936328291893005,0.59516841173172,0.7556823492050171,0.7782213091850281,0.7551880478858948,0.7399696111679077,0.7491587400436401,0.785153329372406,0.7587242722511292,0.7632625699043274,0.7727580666542053,0.783693253993988,0.8936328291893005
9,Euclidean,21,2,0.7019224762916565,0.8879439234733582,0.5954188704490662,0.754569411277771,0.774310827255249,0.7511575222015381,0.7335777878761292,0.7478553652763367,0.7842151522636414,0.7550019025802612,0.7612891793251038,0.770397424697876,0.7818251848220825,0.8879439234733582
10,Manhattan,25,1,0.710766613483429,0.8892822861671448,0.5950431227684021,0.7551106810569763,0.7793724536895752,0.7555029988288879,0.7408565878868103,0.7497071623802185,0.7851431369781494,0.7599741220474243,0.7649820446968079,0.7748003602027893,0.7822719216346741,0.8892822861671448
11,Euclidean,25,2,0.7031612992286682,0.8840373158454895,0.5949077606201172,0.7550802230834961,0.7758005261421204,0.7524445652961731,0.7357444763183594,0.7481769919395447,0.7844589948654175,0.7571831345558167,0.7635164260864258,0.7728257775306702,0.7809182405471802,0.8840373158454895
12,Manhattan,29,1,0.710093080997467,0.88554847240448,0.5950600504875183,0.7544375061988831,0.7797414660453796,0.7562888264656067,0.7414897084236145,0.7492230534553528,0.7845708131790161,0.7610647678375244,0.765716552734375,0.7748410105705261,0.7822854518890381,0.88554847240448
13,Euclidean,29,2,0.7021188139915466,0.8806151747703552,0.5943526029586792,0.7542040348052979,0.7752283811569214,0.7535521388053894,0.7361236810684204,0.747692883014679,0.7833109498023987,0.7582534551620483,0.7647586464881897,0.7725751996040344,0.7801974415779114,0.8806151747703552
14,Manhattan,33,1,0.7097952365875244,0.8819975852966309,0.5958420038223267,0.7555233836174011,0.7803542613983154,0.7560686469078064,0.7419873476028442,0.7498798370361328,0.7850212454795837,0.7605025172233582,0.7653882503509521,0.7740179896354675,0.7814664840698242,0.8819975852966309
15,Euclidean,33,2,0.7018683552742004,0.8771185278892517,0.5946539044380188,0.7552155256271362,0.7753366827964783,0.7528578042984009,0.7362184524536133,0.7488608360290527,0.7837139368057251,0.7579588294029236,0.7640106081962585,0.7717657089233398,0.7793243527412415,0.8771185278892517
16,Manhattan,37,1,0.7097309231758118,0.879459798336029,0.5955711603164673,0.7542818784713745,0.77901691198349,0.7556791305541992,0.7429251670837402,0.750076174736023,0.7828401923179626,0.7611663937568665,0.7663190364837646,0.7749595046043396,0.7808032035827637,0.879459798336029
17,Euclidean,37,2,0.7016990780830383,0.8747094869613647,0.5947418808937073,0.7547250390052795,0.775851309299469,0.7526071667671204,0.7371393442153931,0.7490910291671753,0.7819393277168274,0.7580468654632568,0.7647180557250977,0.7723482251167297,0.7788979411125183,0.8747094869613647
18,Manhattan,41,1,0.7088407278060913,0.87742680311203,0.5962244868278503,0.7533279061317444,0.7795180082321167,0.7549408078193665,0.7429251670837402,0.7505873441696167,0.7827554941177368,0.7605025172233582,0.7663698196411133,0.7748613357543945,0.7793006300926208,0.87742680311203
19,Euclidean,41,2,0.7014824748039246,0.872957706451416,0.5955813527107239,0.7537811994552612,0.7761424779891968,0.7526952028274536,0.737626850605011,0.7499949336051941,0.7815430760383606,0.7581213712692261,0.7645453810691833,0.7726767659187317,0.7775375247001648,0.872957706451416
20,Manhattan,45,1,0.7091792225837708,0.874973714351654,0.5965832471847534,0.7530065178871155,0.7795552611351013,0.7558891177177429,0.7442218065261841,0.749199390411377,0.7830941677093506,0.7610647678375244,0.7675003409385681,0.7756639719009399,0.7785696387290955,0.874973714351654
21,Euclidean,45,2,0.7018750905990601,0.8705859780311584,0.5963463187217712,0.7534700036048889,0.7768433094024658,0.7540059685707092,0.7394617795944214,0.7487355470657349,0.7819223403930664,0.7586938142776489,0.7659128904342651,0.7740281224250793,0.7772972583770752,0.8705859780311584
22,Manhattan,49,1,0.7105432152748108,0.8734524250030518,0.5979507565498352,0.7540924549102783,0.7798565626144409,0.7574403882026672,0.7459483742713928,0.7499949336051941,0.782034158706665,0.7618573307991028,0.7686782479286194,0.776107668876648,0.778495192527771,0.8734524250030518
23,Euclidean,49,2,0.7028465270996094,0.8689155578613281,0.5974667072296143,0.7538691759109497,0.7779877185821533,0.7548120617866516,0.7413915395736694,0.7493652701377869,0.7808691263198853,0.7583855986595154,0.7667726278305054,0.7739468812942505,0.7767557501792908,0.8689155578613281
