id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.709016740322113,0.7862864136695862,0.6104207634925842,0.751013994216919,0.7390625476837158,0.7439262866973877,0.7333475351333618,0.7106571197509766,0.7718536257743835,0.7332432270050049,0.7679404020309448,0.7640504240989685,0.9322565197944641,0.9322565197944641
1,Euclidean,5,2,0.7050126791000366,0.7853275537490845,0.6083762645721436,0.7449958920478821,0.7318070530891418,0.7421413064002991,0.7313196063041687,0.7062628865242004,0.7712541818618774,0.731712281703949,0.7674969434738159,0.7641520500183105,0.9249264597892761,0.9249264597892761
2,Manhattan,9,1,0.7210424542427063,0.7900406122207642,0.6177694201469421,0.7618324160575867,0.7526221871376038,0.755591094493866,0.7462801933288574,0.7224686145782471,0.7774959206581116,0.7433604598045349,0.7758743762969971,0.7718368172645569,0.9142021536827087,0.9142021536827087
3,Euclidean,9,2,0.7182501554489136,0.7889529466629028,0.6182432770729065,0.7580165266990662,0.746700644493103,0.7540059685707092,0.7456335425376892,0.7211821675300598,0.7773807644844055,0.7415890097618103,0.7761147022247314,0.7728122472763062,0.9080227613449097,0.9080227613449097
4,Manhattan,13,1,0.7257640957832336,0.7898948788642883,0.6208022832870483,0.7659426331520081,0.761184573173523,0.7592761516571045,0.7509894371032715,0.7272622585296631,0.7797345519065857,0.7466967701911926,0.7786871790885925,0.7742652297019958,0.9041987061500549,0.9041987061500549
5,Euclidean,13,2,0.7216923236846924,0.7891054153442383,0.6225048899650574,0.7638553977012634,0.7559232115745544,0.7582295536994934,0.7501633763313293,0.7261688113212585,0.7793315052986145,0.7460057735443115,0.7789105772972107,0.7749019265174866,0.8981614112854004,0.8981614112854004
6,Manhattan,17,1,0.7272601127624512,0.7891867756843567,0.6202099323272705,0.7672179341316223,0.7634022235870361,0.761243999004364,0.7529665231704712,0.7265208959579468,0.7789725661277771,0.7487391829490662,0.7799564599990845,0.775467574596405,0.8968246579170227,0.8968246579170227
7,Euclidean,17,2,0.7230461835861206,0.787672221660614,0.6216518878936768,0.765242338180542,0.7606868743896484,0.7596791982650757,0.7515479922294617,0.7281018495559692,0.7784814834594727,0.7479634881019592,0.7797263264656067,0.7761686444282532,0.8916943073272705,0.8916943073272705
8,Manhattan,21,1,0.7279370427131653,0.7865439057350159,0.6193907856941223,0.7671401500701904,0.7647767663002014,0.7624768614768982,0.7546592950820923,0.7268357276916504,0.7783019542694092,0.7498772144317627,0.7798413634300232,0.7757927179336548,0.891768753528595,0.891768753528595
9,Euclidean,21,2,0.7238957285881042,0.7860051989555359,0.6210256814956665,0.7661185264587402,0.7626708745956421,0.7609662413597107,0.7536199688911438,0.7282440066337585,0.7774654626846313,0.7494301199913025,0.7797567844390869,0.7761618494987488,0.8865098357200623,0.8865098357200623
10,Manhattan,25,1,0.7285903096199036,0.7872689962387085,0.6180808544158936,0.7659832239151001,0.765108585357666,0.7632355093955994,0.7557934522628784,0.7304275631904602,0.7796227931976318,0.7521330118179321,0.7801629304885864,0.7764463424682617,0.8879616260528564,0.8879616260528564
11,Euclidean,25,2,0.7245693206787109,0.7862762212753296,0.6186901330947876,0.7651273608207703,0.7635037899017334,0.7616334557533264,0.7541887164115906,0.7289278507232666,0.7781969904899597,0.7512896060943604,0.7790899872779846,0.7763786315917969,0.8825064301490784,0.8825064301490784
12,Manhattan,29,1,0.7294059991836548,0.7867574095726013,0.6189778447151184,0.7673262357711792,0.766059935092926,0.7652609348297119,0.7571815252304077,0.7326720356941223,0.7794500589370728,0.7536436319351196,0.7794893383979797,0.7764666676521301,0.88472980260849,0.88472980260849
13,Euclidean,29,2,0.7251311540603638,0.785086989402771,0.6182466745376587,0.7665244936943054,0.7644450068473816,0.7627139091491699,0.7553770542144775,0.7299095988273621,0.7771944999694824,0.7526038289070129,0.7774550914764404,0.7751830816268921,0.8795994520187378,0.8795994520187378
14,Manhattan,33,1,0.7292063236236572,0.7866116762161255,0.6199628114700317,0.767495334148407,0.7659143805503845,0.7650408148765564,0.7570088505744934,0.7329835295677185,0.7787930369377136,0.7549206018447876,0.7797703146934509,0.7769374847412109,0.8818803429603577,0.8818803429603577
15,Euclidean,33,2,0.7259908318519592,0.7846736311912537,0.6192452311515808,0.7661726474761963,0.764492392539978,0.7630695700645447,0.7549301385879517,0.7291715741157532,0.7765713334083557,0.7546530365943909,0.7785754799842834,0.7759518623352051,0.8765199184417725,0.8765199184417725
16,Manhattan,37,1,0.7293450832366943,0.7864727973937988,0.6212998628616333,0.7676171660423279,0.7664526700973511,0.7653185129165649,0.7587726712226868,0.7332069277763367,0.7785187363624573,0.7550594806671143,0.7799801826477051,0.7776927351951599,0.8793727159500122,0.8793727159500122
17,Euclidean,37,2,0.726705014705658,0.7843754291534424,0.62038254737854,0.7674310803413391,0.7656198143959045,0.7638011574745178,0.7573202848434448,0.7299603819847107,0.7769641876220703,0.7545852661132812,0.7779898643493652,0.7769882678985596,0.8735994100570679,0.8735994100570679
18,Manhattan,41,1,0.730181097984314,0.7860221266746521,0.6220411658287048,0.7677693963050842,0.766899585723877,0.7661923766136169,0.7590909004211426,0.7329462766647339,0.7776347994804382,0.7563295960426331,0.780366063117981,0.7783328294754028,0.8772339224815369,0.8772339224815369
19,Euclidean,41,2,0.7273176312446594,0.7838333249092102,0.621391236782074,0.7671063542366028,0.7657924890518188,0.7652406096458435,0.7584307789802551,0.7300213575363159,0.7763004302978516,0.7563533186912537,0.7780203819274902,0.7780720591545105,0.8713760375976562,0.8713760375976562
20,Manhattan,45,1,0.7302995324134827,0.7852022051811218,0.6221292018890381,0.7676543593406677,0.766283392906189,0.766680121421814,0.7595479488372803,0.7328243851661682,0.7769845128059387,0.7581552863121033,0.7797026038169861,0.7784513831138611,0.8747736811637878,0.8747736811637878
21,Euclidean,45,2,0.7271145582199097,0.7828236222267151,0.6216146945953369,0.7667443752288818,0.7637238502502441,0.7655860781669617,0.7586203217506409,0.7296726107597351,0.7754130959510803,0.7575557231903076,0.7775735855102539,0.7776961326599121,0.8689800500869751,0.8689800500869751
