id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.7898629307746887,0.7344157695770264,0.6348598003387451,0.712489902973175,0.7132603526115417,0.9224107265472412,0.7833954691886902,0.6965638399124146,0.7724531292915344,0.79414302110672,0.8157542943954468,0.7895399928092957,0.759246289730072,0.9224107265472412
1,Euclidean,5,2,0.7877407073974609,0.7265685796737671,0.6254565119743347,0.7029434442520142,0.7007028460502625,0.9168357253074646,0.7820277214050293,0.6910728216171265,0.7669395208358765,0.7912911176681519,0.8153650164604187,0.7911351919174194,0.754132866859436,0.9168357253074646
2,Manhattan,9,1,0.7936199307441711,0.7408974766731262,0.6445304751396179,0.7246073484420776,0.7253201007843018,0.9047610759735107,0.7865135073661804,0.7031416296958923,0.7765849232673645,0.7973370552062988,0.8137843012809753,0.7910810112953186,0.7638216018676758,0.9047610759735107
3,Euclidean,9,2,0.7908309102058411,0.73335862159729,0.6377471685409546,0.716363251209259,0.7146315574645996,0.9000599384307861,0.7854098081588745,0.6980026364326477,0.7716876864433289,0.7944682240486145,0.8132258057594299,0.7924053072929382,0.7596896290779114,0.9000599384307861
4,Manhattan,13,1,0.793904185295105,0.7406569123268127,0.6463583707809448,0.7277195453643799,0.7279270887374878,0.8945730328559875,0.785558819770813,0.7011104226112366,0.7766289114952087,0.7960160970687866,0.8091301918029785,0.7907389402389526,0.7632260322570801,0.8945730328559875
5,Euclidean,13,2,0.790472149848938,0.7349443435668945,0.640810489654541,0.7216574549674988,0.7205936908721924,0.8901767134666443,0.7842959761619568,0.699011504650116,0.7732896208763123,0.7941396832466125,0.808751106262207,0.7915958166122437,0.7601768970489502,0.8901767134666443
6,Manhattan,17,1,0.7915011048316956,0.7400334477424622,0.6446083784103394,0.7273339033126831,0.7284721732139587,0.8878667950630188,0.7833074331283569,0.7001929879188538,0.7741803526878357,0.7940143346786499,0.8058401346206665,0.7887914776802063,0.7609349489212036,0.8878667950630188
7,Euclidean,17,2,0.7892367839813232,0.7352526783943176,0.6431189775466919,0.7229260206222534,0.7221612930297852,0.8833485245704651,0.7820615768432617,0.6989132761955261,0.7719213962554932,0.7921615839004517,0.8050684332847595,0.7892758250236511,0.7598520517349243,0.8833485245704651
8,Manhattan,21,1,0.7903875708580017,0.7402570843696594,0.648240327835083,0.7290998101234436,0.7279000282287598,0.8825017809867859,0.7815638780593872,0.6983208656311035,0.7746849656105042,0.791551947593689,0.804164707660675,0.7881852388381958,0.7613139748573303,0.8825017809867859
9,Euclidean,21,2,0.7875275015830994,0.7358286380767822,0.6472215056419373,0.7254226207733154,0.7229196429252625,0.8783628344535828,0.7795698642730713,0.6972883343696594,0.7714472413063049,0.7895908355712891,0.8027938008308411,0.7875078916549683,0.7604510188102722,0.8783628344535828
10,Manhattan,25,1,0.788844108581543,0.7410262227058411,0.6505692005157471,0.7282946705818176,0.7290951609611511,0.8781121969223022,0.781783938407898,0.6974610090255737,0.773144006729126,0.791667103767395,0.8022251725196838,0.7874570488929749,0.7608300447463989,0.8781121969223022
11,Euclidean,25,2,0.7862108945846558,0.7377972602844238,0.6497060060501099,0.7254970073699951,0.7247107028961182,0.8740952610969543,0.7793768644332886,0.6981380581855774,0.7706547379493713,0.7893401384353638,0.8006004691123962,0.7872132062911987,0.7608063817024231,0.8740952610969543
12,Manhattan,29,1,0.7886714935302734,0.7420596480369568,0.6545904278755188,0.7311261296272278,0.7260006070137024,0.8745728135108948,0.7807987928390503,0.6962320804595947,0.7726292014122009,0.7906441688537598,0.80157870054245,0.7876094579696655,0.7618960738182068,0.8745728135108948
13,Euclidean,29,2,0.7866914868354797,0.7382275462150574,0.6520246863365173,0.7283555269241333,0.7218024134635925,0.8704102039337158,0.7789468765258789,0.6956362724304199,0.7696048617362976,0.7883985638618469,0.7995951771736145,0.7870269417762756,0.7613343000411987,0.8704102039337158
14,Manhattan,33,1,0.7876527309417725,0.7414091229438782,0.6533854007720947,0.731772243976593,0.7249003052711487,0.8718496561050415,0.7802029252052307,0.6948610544204712,0.7714946866035461,0.7884392142295837,0.8003228902816772,0.7871285676956177,0.7604679465293884,0.8718496561050415
15,Euclidean,33,2,0.7856320738792419,0.7380818724632263,0.6520822048187256,0.7290456295013428,0.7213351726531982,0.8676769137382507,0.7783002853393555,0.6954466700553894,0.7689275145530701,0.7872164845466614,0.7979095578193665,0.7863122820854187,0.7604408860206604,0.8676769137382507
16,Manhattan,37,1,0.785483181476593,0.7408636212348938,0.6544550657272339,0.7298237085342407,0.7244737148284912,0.8698073029518127,0.7789435386657715,0.6937472224235535,0.7705971598625183,0.786362886428833,0.7993209958076477,0.7862276434898376,0.7592699527740479,0.8698073029518127
17,Euclidean,37,2,0.783401608467102,0.7371060252189636,0.6529927849769592,0.72744220495224,0.7208544015884399,0.8653940558433533,0.7772101163864136,0.694549560546875,0.7681282758712769,0.7844119668006897,0.7971817851066589,0.7854215502738953,0.7590804696083069,0.8653940558433533
18,Manhattan,41,1,0.7851751446723938,0.7400267124176025,0.654316246509552,0.7287107706069946,0.7234817147254944,0.86733478307724,0.7782359719276428,0.6920037865638733,0.769598126411438,0.785834550857544,0.7980753779411316,0.7864579558372498,0.7585931420326233,0.86733478307724
19,Euclidean,41,2,0.7836317420005798,0.7369298338890076,0.6546276807785034,0.7269212007522583,0.7211658954620361,0.863172173500061,0.7763569951057434,0.6927925944328308,0.7676913738250732,0.784229040145874,0.7963762283325195,0.7862920165061951,0.7585660815238953,0.863172173500061
20,Manhattan,45,1,0.7849991321563721,0.7401182055473328,0.6544008851051331,0.7285044193267822,0.7236374616622925,0.8656209707260132,0.7778770923614502,0.6912149786949158,0.7692458629608154,0.785417914390564,0.7970700860023499,0.7858381271362305,0.7584679126739502,0.8656209707260132
21,Euclidean,45,2,0.7829378843307495,0.737082302570343,0.6551015377044678,0.7269381284713745,0.7213893532752991,0.8611230850219727,0.7754056453704834,0.6923592686653137,0.7672815918922424,0.7838090658187866,0.7957026362419128,0.7853944897651672,0.7584205865859985,0.8611230850219727
22,Manhattan,49,1,0.7848536372184753,0.7412973046302795,0.654316246509552,0.729333221912384,0.7246091365814209,0.86344313621521,0.7774471044540405,0.6940891742706299,0.7703736424446106,0.785058856010437,0.7963186502456665,0.7856857180595398,0.758725106716156,0.86344313621521
23,Euclidean,49,2,0.7827212810516357,0.7388916611671448,0.6551455855369568,0.7288325428962708,0.7225540280342102,0.8593211770057678,0.775358259677887,0.6932529807090759,0.7681486010551453,0.7836803197860718,0.79477858543396,0.7854181528091431,0.758931577205658,0.8593211770057678
