id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.9281299710273743,0.6932214498519897,0.6280053853988647,0.6753155589103699,0.6732247471809387,0.7847903370857239,0.7665999531745911,0.6532990336418152,0.735866367816925,0.766690731048584,0.7713082432746887,0.7729443311691284,0.7242171764373779,0.9281299710273743
1,Euclidean,5,2,0.9204400181770325,0.6826569437980652,0.6150614619255066,0.6638712882995605,0.6561608910560608,0.7832188010215759,0.7645788192749023,0.6379498243331909,0.729130208492279,0.7617624998092651,0.7700186371803284,0.772155225276947,0.7160208225250244,0.9204400181770325
2,Manhattan,9,1,0.9098222851753235,0.7070929408073425,0.6415213346481323,0.6923110485076904,0.6863340735435486,0.7887158989906311,0.7726972699165344,0.6650428175926208,0.7445058822631836,0.7763303518295288,0.7802881598472595,0.7801820635795593,0.7382917404174805,0.9098222851753235
3,Euclidean,9,2,0.9029480218887329,0.7003909945487976,0.6344400644302368,0.6831367611885071,0.6765155792236328,0.7868666052818298,0.7720506191253662,0.6536612510681152,0.7411428689956665,0.7728416919708252,0.7793776392936707,0.7788510322570801,0.7330091595649719,0.9029480218887329
4,Manhattan,13,1,0.8995904326438904,0.7126089930534363,0.6476243138313293,0.6990159153938293,0.6913549900054932,0.7907650470733643,0.7737264633178711,0.6696164608001709,0.7492201924324036,0.7792364954948425,0.7832025289535522,0.7833860516548157,0.743780791759491,0.8995904326438904
5,Euclidean,13,2,0.8933931589126587,0.7072827219963074,0.6407867670059204,0.6926527619361877,0.6849594712257385,0.7892612218856812,0.7739871144294739,0.6606791019439697,0.746209442615509,0.7756360173225403,0.7822073698043823,0.7808255553245544,0.7396928071975708,0.8933931589126587
6,Manhattan,17,1,0.8928955793380737,0.7174135446548462,0.651340901851654,0.7043236494064331,0.6949505805969238,0.7930207848548889,0.7745897769927979,0.674843430519104,0.7504021525382996,0.7814211249351501,0.784979522228241,0.7834368348121643,0.7464914917945862,0.8928955793380737
7,Euclidean,17,2,0.8876087069511414,0.7125683426856995,0.6447877287864685,0.6982987523078918,0.6887954473495483,0.7912256717681885,0.7752600908279419,0.6667422652244568,0.7475064992904663,0.7776919603347778,0.7836052775382996,0.7814691066741943,0.7433239817619324,0.8876087069511414
8,Manhattan,21,1,0.8878760933876038,0.720039427280426,0.6523699164390564,0.7073749899864197,0.6969379782676697,0.793135941028595,0.7739532589912415,0.6765767335891724,0.7500838041305542,0.7830198407173157,0.7856463193893433,0.7833725214004517,0.7473070621490479,0.8878760933876038
9,Euclidean,21,2,0.8826163411140442,0.7158108949661255,0.6473941206932068,0.7018575072288513,0.691087543964386,0.7917438745498657,0.7739295959472656,0.6699854135513306,0.7466327548027039,0.7803813219070435,0.7838354706764221,0.7807883024215698,0.7437943816184998,0.8826163411140442
