id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.7563377618789673,0.7425305843353271,0.606253981590271,0.7122530937194824,0.7193816304206848,0.800519585609436,0.7697485089302063,0.6925556063652039,0.7763105630874634,0.777996838092804,0.9245896935462952,0.8084183931350708,0.7703665494918823,0.9245896935462952
1,Euclidean,5,2,0.7555863857269287,0.7383664846420288,0.5993825793266296,0.7071415781974792,0.7132670879364014,0.8010615110397339,0.7685567736625671,0.6837705969810486,0.7748034596443176,0.7778376340866089,0.9183277487754822,0.8087062835693359,0.7691956162452698,0.9183277487754822
2,Manhattan,9,1,0.7634456157684326,0.7516754865646362,0.6146315932273865,0.7247832417488098,0.7312788963317871,0.7991613745689392,0.7754327654838562,0.698980987071991,0.7815938591957092,0.7805608510971069,0.9066805839538574,0.8077376484870911,0.775571346282959,0.9066805839538574
3,Euclidean,9,2,0.7624369859695435,0.7471758723258972,0.6111248135566711,0.7206595540046692,0.7252828478813171,0.7991376519203186,0.7732998728752136,0.6940688490867615,0.7798869609832764,0.7809334397315979,0.9008316397666931,0.8072973489761353,0.774136483669281,0.9008316397666931
4,Manhattan,13,1,0.7655135989189148,0.7554567456245422,0.6199289560317993,0.730781078338623,0.7369092702865601,0.7968142032623291,0.776421308517456,0.7014252543449402,0.7820442914962769,0.7820613384246826,0.8973487019538879,0.8064032196998596,0.7767151594161987,0.8973487019538879
5,Euclidean,13,2,0.7640886902809143,0.7514179944992065,0.6177254319190979,0.7281085848808289,0.7319526672363281,0.7958692312240601,0.7741767168045044,0.6979891061782837,0.7805880308151245,0.7822035551071167,0.8925015926361084,0.8056039214134216,0.7754495143890381,0.8925015926361084
6,Manhattan,17,1,0.7643458843231201,0.7574829459190369,0.6226301193237305,0.7338933348655701,0.7404304146766663,0.7942502498626709,0.7752939462661743,0.7019025683403015,0.782687783241272,0.7797343730926514,0.8907076716423035,0.8049840927124023,0.7772329449653625,0.8907076716423035
7,Euclidean,17,2,0.7621628046035767,0.7530985474586487,0.6209207773208618,0.7315253019332886,0.7362761497497559,0.7932747602462769,0.7733032703399658,0.6991976499557495,0.7811264991760254,0.7795074582099915,0.8863919973373413,0.8036124110221863,0.775364875793457,0.8863919973373413
8,Manhattan,21,1,0.762125551700592,0.7601664066314697,0.6280087828636169,0.7351179122924805,0.7424922585487366,0.7924382090568542,0.7749791145324707,0.7024103999137878,0.7812789082527161,0.7786843776702881,0.8855491876602173,0.803764820098877,0.7761804461479187,0.8855491876602173
9,Euclidean,21,2,0.7593399882316589,0.755219578742981,0.6254497766494751,0.7319819927215576,0.7381518483161926,0.7911884188652039,0.7726938724517822,0.7003283500671387,0.779555082321167,0.7772685885429382,0.8811692595481873,0.8021933436393738,0.7740687727928162,0.8811692595481873
10,Manhattan,25,1,0.7618277072906494,0.7607119679450989,0.6305102109909058,0.7369987964630127,0.7451940178871155,0.7900943756103516,0.7748064398765564,0.7031145095825195,0.7796024680137634,0.7796903252601624,0.8816160559654236,0.8024676442146301,0.7758150100708008,0.8816160559654236
11,Euclidean,25,2,0.7603790760040283,0.7574016451835632,0.6296640038490295,0.7349995374679565,0.742204487323761,0.7882891297340393,0.7725076675415039,0.7015301585197449,0.7794635891914368,0.7789486050605774,0.8774290084838867,0.8008657097816467,0.7744985818862915,0.8774290084838867
12,Manhattan,29,1,0.7610255479812622,0.7600038051605225,0.6294439435005188,0.7372322082519531,0.7455596923828125,0.7888107299804688,0.7744848132133484,0.7031314373016357,0.7779497504234314,0.7790976166725159,0.878041684627533,0.8002424836158752,0.7743970155715942,0.878041684627533
13,Euclidean,29,2,0.7598747611045837,0.7577573657035828,0.630760669708252,0.7358824610710144,0.7442832589149475,0.7870765924453735,0.7725483179092407,0.7012017965316772,0.7772216200828552,0.7784337401390076,0.8741965293884277,0.7988809943199158,0.7737405300140381,0.8741965293884277
14,Manhattan,33,1,0.7616043090820312,0.7601426839828491,0.6310687065124512,0.7360854148864746,0.7451161742210388,0.786697268486023,0.7748267650604248,0.70228511095047,0.7768930792808533,0.7792263031005859,0.8758009076118469,0.799653172492981,0.773452877998352,0.8758009076118469
15,Euclidean,33,2,0.7602877020835876,0.7581537961959839,0.6323109865188599,0.7346680164337158,0.7443916201591492,0.7856269478797913,0.772971510887146,0.7008158564567566,0.7756637334823608,0.778010368347168,0.8714988231658936,0.7988268136978149,0.7734054923057556,0.8714988231658936
16,Manhattan,37,1,0.76255202293396,0.7612472772598267,0.6363559365272522,0.7358046174049377,0.7466667890548706,0.786409318447113,0.7743561863899231,0.7029384970664978,0.7763546109199524,0.7811738848686218,0.8730727434158325,0.7993009686470032,0.7736592888832092,0.8730727434158325
17,Euclidean,37,2,0.7601082921028137,0.7585468292236328,0.6358922123908997,0.7345563769340515,0.7449367046356201,0.7844753861427307,0.7728936076164246,0.7020244598388672,0.7753690481185913,0.7796056866645813,0.8686996102333069,0.7981731295585632,0.7733784317970276,0.8686996102333069
18,Manhattan,41,1,0.7630698680877686,0.7619452476501465,0.6384478211402893,0.7364778518676758,0.7465618252754211,0.7857658267021179,0.774142861366272,0.7027184367179871,0.775680661201477,0.7810418009757996,0.8710452914237976,0.7988030910491943,0.7734698057174683,0.8710452914237976
19,Euclidean,41,2,0.760775089263916,0.7598580718040466,0.6376151442527771,0.7350333333015442,0.74569171667099,0.7843669652938843,0.7721623778343201,0.7039507031440735,0.775050699710846,0.779758095741272,0.866753339767456,0.797299325466156,0.7736220955848694,0.866753339767456
20,Manhattan,45,1,0.7624606490135193,0.7610541582107544,0.6392737627029419,0.7366774082183838,0.7457526922225952,0.7852137088775635,0.7735233306884766,0.7021768093109131,0.775196373462677,0.7800629138946533,0.8690042495727539,0.7983627915382385,0.7726914286613464,0.8690042495727539
21,Euclidean,45,2,0.7607682943344116,0.7596039772033691,0.6379028558731079,0.7362681031227112,0.7453227043151855,0.7833813428878784,0.7713430523872375,0.7036460041999817,0.7743496894836426,0.7791145443916321,0.8643704056739807,0.7968217730522156,0.7726406455039978,0.8643704056739807
22,Manhattan,49,1,0.7627483606338501,0.7599021196365356,0.637723445892334,0.7367179989814758,0.7450823187828064,0.7852306962013245,0.7732017040252686,0.7007887959480286,0.7748949527740479,0.7792026400566101,0.8674505949020386,0.7979190945625305,0.7715002298355103,0.8674505949020386
23,Euclidean,49,2,0.7611304521560669,0.758712887763977,0.6390367746353149,0.7358114123344421,0.7440395355224609,0.7835473418235779,0.7711636424064636,0.7004840970039368,0.7732489705085754,0.7780848741531372,0.8624715209007263,0.7961918115615845,0.7711922526359558,0.8624715209007263
