id,distance,neighbors,p,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,Manhattan,5,1,0.6765171885490417,0.7484464645385742,0.5953037738800049,0.7457130551338196,0.9346767663955688,0.7137922048568726,0.6973562836647034,0.721476674079895,0.7392023205757141,0.7247856855392456,0.7317736148834229,0.7295280694961548,0.7410599589347839,0.9346767663955688
1,Euclidean,5,2,0.6601590514183044,0.7459391951560974,0.5951412916183472,0.7470053434371948,0.926581621170044,0.697598934173584,0.6813597679138184,0.7159145474433899,0.7328318953514099,0.7132729887962341,0.7201399803161621,0.7166884541511536,0.7377468943595886,0.926581621170044
2,Manhattan,9,1,0.6927770972251892,0.7566291093826294,0.6053907871246338,0.7542548179626465,0.9170475602149963,0.7284307479858398,0.7112604975700378,0.7317038774490356,0.7507848739624023,0.7368335723876953,0.7411258816719055,0.7391535639762878,0.7538756728172302,0.9170475602149963
3,Euclidean,9,2,0.6806870698928833,0.7558159232139587,0.6053231358528137,0.7563724517822266,0.9096803069114685,0.7189167141914368,0.7019436359405518,0.7263211607933044,0.7466428875923157,0.7298866510391235,0.7343799471855164,0.7308997511863708,0.7528672218322754,0.9096803069114685
4,Manhattan,13,1,0.6989067792892456,0.7597463130950928,0.6100010275840759,0.7569780349731445,0.9070158004760742,0.7357162237167358,0.72016441822052,0.7354785203933716,0.7554382085800171,0.7420835494995117,0.7473099231719971,0.7458696961402893,0.7593579888343811,0.9070158004760742
5,Euclidean,13,2,0.6900118589401245,0.7582046389579773,0.6105324625968933,0.7591904401779175,0.9003392457962036,0.727861762046814,0.7123980522155762,0.7323436737060547,0.7523664832115173,0.7367624044418335,0.7410683035850525,0.7384626269340515,0.7582107186317444,0.9003392457962036
6,Manhattan,17,1,0.6994009017944336,0.7609795928001404,0.6123332381248474,0.757424533367157,0.9003426432609558,0.7393436431884766,0.7239189147949219,0.7379125952720642,0.7579410076141357,0.7434959411621094,0.7490429282188416,0.7473464012145996,0.7612632513046265,0.9003426432609558
7,Euclidean,17,2,0.693630039691925,0.7590110301971436,0.6121809482574463,0.7592242360115051,0.8941671848297119,0.733927845954895,0.7185935378074646,0.7357594966888428,0.7547845840454102,0.7404543161392212,0.7459627389907837,0.7435361742973328,0.76014643907547,0.8941671848297119
8,Manhattan,21,1,0.7007514238357544,0.7602985501289368,0.611761212348938,0.7584123611450195,0.8954198360443115,0.7411286234855652,0.7267085909843445,0.7394393682479858,0.7590755820274353,0.744437575340271,0.7513006329536438,0.7498526573181152,0.7616151571273804,0.8954198360443115
9,Euclidean,21,2,0.6968048810958862,0.7598140239715576,0.6117307543754578,0.7597553730010986,0.8896574378013611,0.7381751537322998,0.7247754335403442,0.7377263903617859,0.7566743493080139,0.7426999807357788,0.7488533854484558,0.747366726398468,0.7621498703956604,0.8896574378013611
10,Manhattan,25,1,0.7019766569137573,0.7626364827156067,0.6118999719619751,0.7585747241973877,0.8914451003074646,0.7407797574996948,0.7278494834899902,0.7405396103858948,0.7579138875007629,0.74483722448349,0.750708281993866,0.7488602995872498,0.7621228098869324,0.8914451003074646
11,Euclidean,25,2,0.6980165839195251,0.7624670267105103,0.6105832457542419,0.7593967914581299,0.8861024975776672,0.7380701303482056,0.7252663373947144,0.7397880554199219,0.7559699416160583,0.7425949573516846,0.7480207085609436,0.7461440563201904,0.7630669474601746,0.8861024975776672
12,Manhattan,29,1,0.7026535868644714,0.7635241746902466,0.60954749584198,0.7577323913574219,0.8883844017982483,0.7415587902069092,0.7289667129516602,0.7415180206298828,0.7582187056541443,0.7458668947219849,0.7515273690223694,0.7494292855262756,0.7622649073600769,0.8883844017982483
13,Euclidean,29,2,0.6990184187889099,0.7629142999649048,0.6080953478813171,0.7585409283638,0.8829876780509949,0.7392048239707947,0.7272773385047913,0.740627646446228,0.7567183971405029,0.7436991930007935,0.749174952507019,0.7474378347396851,0.7627826929092407,0.8829876780509949
14,Manhattan,33,1,0.7041225433349609,0.76471346616745,0.6082713603973389,0.7565314769744873,0.8859806060791016,0.7431641817092896,0.7303175330162048,0.7425945401191711,0.7596986889839172,0.7468220591545105,0.7532333731651306,0.7514173984527588,0.7631685137748718,0.8859806060791016
15,Euclidean,33,2,0.7005720138549805,0.7636597156524658,0.6056514382362366,0.7577019333839417,0.8804348707199097,0.7408711910247803,0.72929847240448,0.741826057434082,0.7580662965774536,0.7443156242370605,0.7511381506919861,0.749334454536438,0.7636389136314392,0.8804348707199097
16,Manhattan,37,1,0.7040852904319763,0.765560507774353,0.6069918870925903,0.7561965584754944,0.8835902810096741,0.7440380454063416,0.7312180995941162,0.7425538897514343,0.76043701171875,0.7472793459892273,0.7541506290435791,0.7518509030342102,0.7637234926223755,0.8835902810096741
17,Euclidean,37,2,0.7000203132629395,0.7652284502983093,0.6044260859489441,0.7568833231925964,0.8784982562065125,0.7413182854652405,0.7299620509147644,0.7422052025794983,0.7587470412254333,0.7444172501564026,0.7515680193901062,0.749676525592804,0.7638148665428162,0.8784982562065125
18,Manhattan,41,1,0.7040311098098755,0.7647066712379456,0.6068395376205444,0.7554523348808289,0.8806447386741638,0.7439093589782715,0.7312383651733398,0.7429702877998352,0.7606943845748901,0.7474080324172974,0.7543198466300964,0.7513293623924255,0.7615237832069397,0.8806447386741638
19,Euclidean,41,2,0.6998104453086853,0.7643983364105225,0.6044903993606567,0.7559868097305298,0.8753800392150879,0.7413284182548523,0.7299214005470276,0.7422831058502197,0.7592211961746216,0.7443901300430298,0.7517000436782837,0.7495580315589905,0.7618486881256104,0.8753800392150879
20,Manhattan,45,1,0.7077745795249939,0.7647235989570618,0.6065484285354614,0.7554861903190613,0.8784542083740234,0.745491087436676,0.7327957153320312,0.7429330945014954,0.761676549911499,0.7514623999595642,0.7539915442466736,0.7514445185661316,0.7619332671165466,0.8784542083740234
21,Euclidean,45,2,0.6999390721321106,0.7645169496536255,0.6036881804466248,0.7564570307731628,0.8733147978782654,0.7417619824409485,0.730571448802948,0.7429770827293396,0.7590180039405823,0.7452843189239502,0.7523194551467896,0.7498729825019836,0.7624070644378662,0.8733147978782654
22,Manhattan,49,1,0.7080758213996887,0.7641780972480774,0.6071171164512634,0.755817711353302,0.8763889670372009,0.7456841468811035,0.7330361008644104,0.7427299618721008,0.7613378763198853,0.751530110836029,0.7539915442466736,0.7515664100646973,0.7617200613021851,0.8763889670372009
23,Euclidean,49,2,0.7002673745155334,0.7639206051826477,0.6043381094932556,0.7566329836845398,0.8714187741279602,0.742114245891571,0.7307000756263733,0.742604672908783,0.7595260143280029,0.7453927397727966,0.7522416114807129,0.7501744031906128,0.7620280385017395,0.8714187741279602
