id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.6541987061500549,0.6824434399604797,0.5750755667686462,0.6705592274665833,0.680622398853302,0.6821102499961853,0.6683458685874939,0.6553810238838196,0.6815095543861389,0.6880019307136536,0.6857739686965942,0.6856139302253723,0.6863318681716919,0.6880019307136536
1,0.004999999888241291,40,0.7050769925117493,0.7382444739341736,0.6164222359657288,0.724972665309906,0.736221969127655,0.7347779870033264,0.7229506969451904,0.707762598991394,0.7361237406730652,0.7416974306106567,0.7384417057037354,0.7388385534286499,0.7408501505851746,0.7416974306106567
2,0.004999999888241291,50,0.7425351142883301,0.7824881672859192,0.6511344313621521,0.7729823589324951,0.7769719958305359,0.7758893370628357,0.7641827464103699,0.7494024634361267,0.7811603546142578,0.7791653275489807,0.7808331251144409,0.7810491323471069,0.7865697741508484,0.7791653275489807
3,0.004999999888241291,60,0.7322728037834167,0.7760708332061768,0.6408341526985168,0.766504168510437,0.7714059352874756,0.7654845118522644,0.75672447681427,0.7508141994476318,0.7731033563613892,0.771446168422699,0.7709224224090576,0.7713897824287415,0.7782989144325256,0.771446168422699
4,0.014999999664723873,30,0.741858184337616,0.7763012647628784,0.6492016911506653,0.7652085423469543,0.7703766822814941,0.773589551448822,0.7638170719146729,0.7465892434120178,0.7762360572814941,0.7769874334335327,0.7770320177078247,0.7769713401794434,0.7815578579902649,0.7769874334335327
5,0.014999999664723873,40,0.7463361024856567,0.7756303548812866,0.6531857252120972,0.7654758095741272,0.7701328992843628,0.7770442962646484,0.7669486999511719,0.7444767951965332,0.775877058506012,0.7800595164299011,0.7793776392936707,0.7789357304573059,0.7815036773681641,0.7800595164299011
6,0.014999999664723873,50,0.7621560096740723,0.7891122102737427,0.6684144139289856,0.7738856077194214,0.7803915143013,0.7960893511772156,0.7827082276344299,0.7453705072402954,0.7925600409507751,0.7986817359924316,0.7983224987983704,0.7967641949653625,0.7976290583610535,0.7986817359924316
7,0.014999999664723873,60,0.7691859602928162,0.7930222749710083,0.6766769886016846,0.7780803442001343,0.7835909724235535,0.8045737743377686,0.7914732694625854,0.7446765303611755,0.7984868288040161,0.8059030175209045,0.8057420253753662,0.8045471906661987,0.8042416572570801,0.8059030175209045
8,0.02500000037252903,30,0.7634760737419128,0.7890410423278809,0.6686716675758362,0.7738044261932373,0.7799175381660461,0.7963095307350159,0.7840014696121216,0.7446833252906799,0.7924415469169617,0.7991898059844971,0.7973781228065491,0.795643150806427,0.797514021396637,0.7991898059844971
9,0.02500000037252903,40,0.7727026343345642,0.7938896417617798,0.6777838468551636,0.7792609930038452,0.7847725749015808,0.8068904876708984,0.7941715121269226,0.7447713017463684,0.7994215488433838,0.8075084686279297,0.8066186904907227,0.8058342337608337,0.8059405088424683,0.8075084686279297
10,0.02500000037252903,50,0.7781282663345337,0.7932628393173218,0.6802006363868713,0.7789767980575562,0.7862825989723206,0.8091326951980591,0.7914698719978333,0.744710385799408,0.7987509965896606,0.8101131916046143,0.8067303895950317,0.8038867712020874,0.8051283359527588,0.8101131916046143
11,0.02500000037252903,60,0.7806532382965088,0.7947638034820557,0.6818152666091919,0.7801946401596069,0.788012683391571,0.8115171194076538,0.7527397274971008,0.7454178929328918,0.8028082847595215,0.8145536184310913,0.8090218901634216,0.8066673874855042,0.8058051466941833,0.8145536184310913
12,0.03500000014901161,30,0.7731595635414124,0.794418215751648,0.6778548955917358,0.7796094417572021,0.7851822376251221,0.8072088956832886,0.7938668131828308,0.7451978921890259,0.7996619939804077,0.8079217076301575,0.8071974515914917,0.8063015937805176,0.8062484264373779,0.8079217076301575
13,0.03500000014901161,40,0.7806667685508728,0.7952821850776672,0.6829729080200195,0.7808069586753845,0.7889335751533508,0.8113003969192505,0.7699787020683289,0.7465825080871582,0.8024899363517761,0.8144418597221375,0.8090794086456299,0.8059697151184082,0.8065598011016846,0.8144418597221375
14,0.03500000014901161,50,0.7826129794120789,0.7971186637878418,0.6829796433448792,0.7822209596633911,0.7890791893005371,0.8136746287345886,0.7538636922836304,0.7461796402931213,0.805863082408905,0.8177070021629333,0.8112897276878357,0.8085301518440247,0.8080521821975708,0.8177070021629333
15,0.03500000014901161,60,0.7872059345245361,0.8013505339622498,0.6857248544692993,0.7858643531799316,0.7921804189682007,0.8193987011909485,0.7557765245437622,0.7474017143249512,0.8100897073745728,0.8244947195053101,0.8160420060157776,0.8137289881706238,0.8116968870162964,0.8244947195053101
16,0.04500000178813934,30,0.7793941497802734,0.793235719203949,0.681402325630188,0.7790207862854004,0.7872441411018372,0.8098270297050476,0.7690510749816895,0.7449981570243835,0.7995028495788574,0.8116068840026855,0.8076848983764648,0.8047571778297424,0.8051553964614868,0.8116068840026855
17,0.04500000178813934,40,0.7831612825393677,0.7967425584793091,0.6835110783576965,0.7818319797515869,0.78858482837677,0.8143419027328491,0.7516597509384155,0.7457259893417358,0.8057276010513306,0.818303108215332,0.8120140433311462,0.8097663521766663,0.8078863620758057,0.818303108215332
18,0.04500000178813934,50,0.7885090708732605,0.8009710907936096,0.6865947246551514,0.785600483417511,0.7919197678565979,0.821220874786377,0.7574895620346069,0.7457463145256042,0.8103538751602173,0.8259003758430481,0.8169288039207458,0.8152564764022827,0.8111046552658081,0.8259003758430481
19,0.04500000178813934,60,0.7956709861755371,0.8046100735664368,0.6890183687210083,0.7888040542602539,0.7948212623596191,0.8277543783187866,0.7625238299369812,0.7467381954193115,0.8140690922737122,0.8342800140380859,0.8222599029541016,0.8202724456787109,0.8143771290779114,0.8342800140380859
