id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.6075613498687744,0.6703372597694397,0.5425601601600647,0.6675416827201843,0.6768880486488342,0.6404434442520142,0.6231426000595093,0.6646332144737244,0.6579074859619141,0.6505542993545532,0.6485714316368103,0.6501263380050659,0.6604398488998413,0.6768880486488342
1,0.004999999888241291,40,0.6660382747650146,0.7359946966171265,0.589106023311615,0.7310652136802673,0.7415137887001038,0.700633704662323,0.6804625988006592,0.7248688340187073,0.7193730473518372,0.7088765501976013,0.7084251642227173,0.7113778591156006,0.7238381505012512,0.7415137887001038
2,0.004999999888241291,50,0.6849348545074463,0.7756439447402954,0.608105480670929,0.7690751552581787,0.7746392488479614,0.7257685661315918,0.7065072655677795,0.7661295533180237,0.7595666646957397,0.7342187166213989,0.7380626201629639,0.7418325543403625,0.7605627179145813,0.7746392488479614
3,0.004999999888241291,60,0.695671021938324,0.7790592908859253,0.6157587766647339,0.7690785527229309,0.7764167189598083,0.735245406627655,0.7191487550735474,0.7631775140762329,0.7658083438873291,0.7413180470466614,0.7470086812973022,0.7506181001663208,0.7679164409637451,0.7764167189598083
4,0.014999999664723873,30,0.6943780779838562,0.77820885181427,0.613934338092804,0.7678268551826477,0.7765284776687622,0.7336094975471497,0.7179638147354126,0.7645519375801086,0.7644163966178894,0.7402206063270569,0.7455565929412842,0.7492599487304688,0.7667218446731567,0.7765284776687622
5,0.014999999664723873,40,0.6953867077827454,0.7790931463241577,0.6162258982658386,0.7707868814468384,0.7878468036651611,0.7351099252700806,0.7191352248191833,0.7651511430740356,0.7662249207496643,0.7412401437759399,0.746920645236969,0.7504928112030029,0.7676761746406555,0.7878468036651611
6,0.014999999664723873,50,0.708478569984436,0.7959802150726318,0.6230058670043945,0.7817304730415344,0.796165406703949,0.751055896282196,0.7336285710334778,0.7708656191825867,0.7789251208305359,0.757504940032959,0.7632049918174744,0.7666447758674622,0.7851788401603699,0.796165406703949
7,0.014999999664723873,60,0.7096700072288513,0.7958887219429016,0.6253921985626221,0.7837940454483032,0.7989518046379089,0.753057599067688,0.7343530654907227,0.770381510257721,0.7804254293441772,0.7594423294067383,0.764349102973938,0.7676405310630798,0.7852059602737427,0.7989518046379089
8,0.02500000037252903,30,0.7078490257263184,0.7964680790901184,0.6225353479385376,0.7822006940841675,0.7969576120376587,0.7510728240013123,0.7330123782157898,0.7715765833854675,0.779240071773529,0.757088303565979,0.7632049918174744,0.7666447758674622,0.7853277921676636,0.7969576120376587
9,0.02500000037252903,40,0.7104281783103943,0.7963630557060242,0.6271151304244995,0.7858643531799316,0.8022392988204956,0.753843367099762,0.7350538372993469,0.7697620391845703,0.7815972566604614,0.7601909041404724,0.7649211287498474,0.7682095170021057,0.7859572172164917,0.8022392988204956
