id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.6482687592506409,0.6673521995544434,0.5642980337142944,0.6547273993492126,0.6604675054550171,0.676409900188446,0.6627496480941772,0.6437827944755554,0.6705941557884216,0.674609363079071,0.6769632697105408,0.6758834719657898,0.6730254292488098,0.676409900188446
1,0.004999999888241291,40,0.7268911600112915,0.7422866821289062,0.6300261616706848,0.7289441823959351,0.7343497276306152,0.7543073892593384,0.7407245635986328,0.703818678855896,0.7435339093208313,0.7505884766578674,0.7522551417350769,0.7513564229011536,0.7462241649627686,0.7543073892593384
2,0.004999999888241291,50,0.751193106174469,0.773577094078064,0.6517505049705505,0.764051616191864,0.7620546817779541,0.7821789979934692,0.7690747976303101,0.7387521862983704,0.7760667204856873,0.777163565158844,0.7816962599754333,0.7806020379066467,0.7799774408340454,0.7821789979934692
3,0.004999999888241291,60,0.7531257271766663,0.7740412950515747,0.6532263159751892,0.7644913792610168,0.7622036933898926,0.7836015224456787,0.7707505822181702,0.7386370301246643,0.7765510082244873,0.7784236073493958,0.7828471064567566,0.7811608910560608,0.7807422876358032,0.7836015224456787
4,0.014999999664723873,30,0.7537857294082642,0.7748578786849976,0.6538559198379517,0.7650597095489502,0.7629146575927734,0.7843602299690247,0.7715495824813843,0.7389993071556091,0.7772419452667236,0.7790772914886475,0.7835816144943237,0.7817434072494507,0.7813886404037476,0.7843602299690247
5,0.014999999664723873,40,0.7711896896362305,0.7857341170310974,0.6692877411842346,0.771801769733429,0.7709116339683533,0.8049463629722595,0.7887682318687439,0.7356511950492859,0.7925363183021545,0.7981466054916382,0.8026922941207886,0.7996768951416016,0.795544445514679,0.8049463629722595
6,0.014999999664723873,50,0.7708072662353516,0.787628173828125,0.6690948009490967,0.7727422118186951,0.7719239592552185,0.8046787977218628,0.7888765931129456,0.737980306148529,0.7941653728485107,0.7978722453117371,0.8028073906898499,0.8001713752746582,0.7975309491157532,0.8046787977218628
7,0.014999999664723873,60,0.7726281881332397,0.7860119938850403,0.670357346534729,0.7712706327438354,0.7703732848167419,0.8058405518531799,0.7902849316596985,0.7356037497520447,0.7936031818389893,0.7980788350105286,0.8030273914337158,0.8007403612136841,0.7973177433013916,0.8058405518531799
8,0.02500000037252903,30,0.7705161571502686,0.7869877815246582,0.669264018535614,0.7721535563468933,0.7713754773139954,0.8044755458831787,0.788351833820343,0.7373031973838806,0.7935320138931274,0.7974793314933777,0.8024045825004578,0.7999376654624939,0.7970436215400696,0.8044755458831787
9,0.02500000037252903,40,0.7735691070556641,0.7864727973937988,0.6716470122337341,0.7718220353126526,0.7706441879272461,0.8066331148147583,0.7910940647125244,0.7355800867080688,0.7944871187210083,0.7988443374633789,0.8036941885948181,0.8012585639953613,0.7978896498680115,0.8066331148147583
