id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.6395870447158813,0.6780319809913635,0.5540620684623718,0.6673725843429565,0.6754660606384277,0.6685148477554321,0.6544246673583984,0.6549984812736511,0.6757893562316895,0.6732579469680786,0.6753554940223694,0.6772246360778809,0.679374098777771,0.6772246360778809
1,0.004999999888241291,40,0.6668911576271057,0.7065982818603516,0.5773197412490845,0.6969895958900452,0.7006216049194336,0.6948994994163513,0.6816441416740417,0.6734384894371033,0.7031811475753784,0.696290135383606,0.7009108662605286,0.7026227712631226,0.7032558917999268,0.7026227712631226
2,0.004999999888241291,50,0.7335962057113647,0.7838773727416992,0.6341591477394104,0.7748463153839111,0.7757226824760437,0.7674963474273682,0.7541447281837463,0.7541385889053345,0.7828807830810547,0.7684181332588196,0.7759420871734619,0.7786037921905518,0.7843260765075684,0.7786037921905518
3,0.004999999888241291,60,0.7335522174835205,0.7842432856559753,0.6340779066085815,0.775556743144989,0.7769144177436829,0.7674930095672607,0.7542462944984436,0.7546159029006958,0.7837410569190979,0.7686687707901001,0.7760639190673828,0.7788679599761963,0.7849284410476685,0.7788679599761963
4,0.014999999664723873,30,0.737901508808136,0.7790050506591797,0.6391891241073608,0.7685914039611816,0.7683622241020203,0.7710696458816528,0.7580312490463257,0.748403787612915,0.7802256345748901,0.7685298919677734,0.7760605216026306,0.779166042804718,0.7805832028388977,0.779166042804718
5,0.014999999664723873,40,0.7408596873283386,0.7793269753456116,0.6469100713729858,0.7680501341819763,0.7709014415740967,0.7754219174385071,0.7614337205886841,0.7468905448913574,0.780750572681427,0.7737460136413574,0.7792219519615173,0.7824411392211914,0.7813141942024231,0.7824411392211914
6,0.014999999664723873,50,0.7560839653015137,0.7921954989433289,0.6625415682792664,0.7765107154846191,0.781566321849823,0.7942231297492981,0.776908814907074,0.7462371587753296,0.7961804866790771,0.7917585372924805,0.7974762916564941,0.7999817132949829,0.7966611981391907,0.7999817132949829
7,0.014999999664723873,60,0.7587646245956421,0.7937100529670715,0.6659772992134094,0.7784897089004517,0.7814207673072815,0.7967091798782349,0.7796781659126282,0.7460814714431763,0.7975215911865234,0.7949423789978027,0.7997204065322876,0.8020307421684265,0.7991350293159485,0.8020307421684265
8,0.02500000037252903,30,0.7561482191085815,0.7932594418525696,0.6621760129928589,0.7773056626319885,0.7824262976646423,0.7943688035011292,0.7772507667541504,0.7470835447311401,0.7968103885650635,0.7922462821006775,0.7975541353225708,0.7998834848403931,0.7973955869674683,0.7998834848403931
9,0.02500000037252903,40,0.769033670425415,0.7973388433456421,0.6764028072357178,0.7815308570861816,0.7849147915840149,0.8065416216850281,0.7894318103790283,0.7461762428283691,0.8032959699630737,0.8036743402481079,0.8083956837654114,0.8103793859481812,0.8059878945350647,0.8103793859481812
10,0.02500000037252903,50,0.7740768194198608,0.7849379181861877,0.6735391616821289,0.7679858803749084,0.7698891758918762,0.8101183176040649,0.7907657027244568,0.7322421073913574,0.7959671020507812,0.7961685061454773,0.8110764622688293,0.8144063949584961,0.7972094416618347,0.8144063949584961
11,0.02500000037252903,60,0.7747740745544434,0.7783172726631165,0.6747509837150574,0.7604758739471436,0.7630839347839355,0.8125840425491333,0.7921300530433655,0.7251430153846741,0.7926278114318848,0.791565477848053,0.8103047609329224,0.8175967931747437,0.7906679511070251,0.8175967931747437
12,0.03500000014901161,30,0.7708275318145752,0.7982706427574158,0.6765043139457703,0.7812941074371338,0.7851280570030212,0.807686448097229,0.7900716662406921,0.7458986639976501,0.8038310408592224,0.8041518926620483,0.8102471828460693,0.8119712471961975,0.8072535395622253,0.8119712471961975
13,0.03500000014901161,40,0.7744863629341125,0.7788627743721008,0.6753433346748352,0.7622519135475159,0.764519453048706,0.8122622966766357,0.7924212217330933,0.7259250283241272,0.7930443286895752,0.7926290035247803,0.8099594712257385,0.8167060613632202,0.7913345694541931,0.8167060613632202
14,0.03500000014901161,50,0.7768759727478027,0.7745495438575745,0.6745613813400269,0.7545524835586548,0.7567120790481567,0.8146196007728577,0.7934402227401733,0.7200954556465149,0.7895763516426086,0.7876940369606018,0.8115232586860657,0.8194629549980164,0.7876323461532593,0.8194629549980164
15,0.03500000014901161,60,0.7782399654388428,0.7705920338630676,0.6744496822357178,0.7489234209060669,0.7508988976478577,0.8163943886756897,0.7940191626548767,0.713338315486908,0.7864131331443787,0.7828776240348816,0.8124439120292664,0.8217999339103699,0.7838895320892334,0.8217999339103699
16,0.04500000178813934,30,0.7739109992980957,0.7778666019439697,0.6733800768852234,0.7610915899276733,0.7638829350471497,0.8118287324905396,0.7917102575302124,0.7261146306991577,0.7922688126564026,0.7915620803833008,0.8090252876281738,0.8162353038787842,0.7901366353034973,0.8162353038787842
17,0.04500000178813934,40,0.7761245369911194,0.7787374258041382,0.6757224202156067,0.7608378529548645,0.7632430791854858,0.8139388561248779,0.7927428483963013,0.7249398827552795,0.7928208112716675,0.7906848192214966,0.8112998604774475,0.8191276788711548,0.7905596494674683,0.8191276788711548
18,0.04500000178813934,50,0.7784464359283447,0.7724657654762268,0.6755903959274292,0.7520525455474854,0.7532891631126404,0.8174545168876648,0.7955223321914673,0.7152747511863708,0.7879270315170288,0.7853332161903381,0.8127925992012024,0.823401927947998,0.7852871417999268,0.823401927947998
19,0.04500000178813934,60,0.7816787958145142,0.7726927995681763,0.6807794570922852,0.7519916892051697,0.7533230185508728,0.8218779563903809,0.7979835867881775,0.712251603603363,0.7894781231880188,0.7877787351608276,0.8162924647331238,0.8292307257652283,0.7877609729766846,0.8292307257652283
