id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.6732137203216553,0.6835039854049683,0.5989459156990051,0.6696932315826416,0.6761939525604248,0.6980223059654236,0.6873148679733276,0.650648295879364,0.6865625381469727,0.6969234943389893,0.6957963705062866,0.6948262453079224,0.6893708109855652,0.6873148679733276
1,0.004999999888241291,40,0.6781249046325684,0.6828128099441528,0.6051945090293884,0.6692432761192322,0.6746670007705688,0.7015414237976074,0.6919462084770203,0.6479501724243164,0.6864439845085144,0.6997686624526978,0.6978577375411987,0.6959506869316101,0.6891914010047913,0.6919462084770203
2,0.004999999888241291,50,0.7059434652328491,0.7180776596069336,0.6290106773376465,0.709807276725769,0.7100439667701721,0.7326509952545166,0.7247551679611206,0.6846711039543152,0.7228444218635559,0.7311872839927673,0.7318006753921509,0.7301986813545227,0.7259227633476257,0.7247551679611206
3,0.004999999888241291,60,0.7067050337791443,0.7191754579544067,0.6295489072799683,0.7105751633644104,0.7104739546775818,0.7331996560096741,0.7253950238227844,0.6853346228599548,0.723728358745575,0.7318308353424072,0.7324302792549133,0.7307575345039368,0.7267011404037476,0.7253950238227844
4,0.014999999664723873,30,0.7564156651496887,0.7710020542144775,0.6691895723342896,0.7611693739891052,0.7628503441810608,0.78432297706604,0.7756697535514832,0.7347438931465149,0.7760802507400513,0.782853901386261,0.7834157347679138,0.7816689014434814,0.7788133025169373,0.7756697535514832
5,0.014999999664723873,40,0.7737451195716858,0.7726250290870667,0.6708752512931824,0.7628574371337891,0.7646582722663879,0.8047160506248474,0.8000995516777039,0.7359524965286255,0.7794297337532043,0.7930862903594971,0.7947311997413635,0.7911927700042725,0.7808066010475159,0.8000995516777039
6,0.014999999664723873,50,0.7747402191162109,0.7744783759117126,0.6678897738456726,0.7647653818130493,0.7667641639709473,0.8070225715637207,0.8038371205329895,0.7389857769012451,0.7815972566604614,0.792883038520813,0.7948327660560608,0.7908608913421631,0.7820857763290405,0.8038371205329895
7,0.014999999664723873,60,0.776188850402832,0.774190366268158,0.6729264855384827,0.7658445239067078,0.7661243081092834,0.8092918992042542,0.8061426877975464,0.7374826669692993,0.7841373085975647,0.7948408126831055,0.796217143535614,0.7922664284706116,0.7835748195648193,0.8061426877975464
8,0.02500000037252903,30,0.7728312611579895,0.7735059261322021,0.6682248711585999,0.763662576675415,0.7658872604370117,0.8040792942047119,0.8004786968231201,0.737618088722229,0.7801070809364319,0.7912843227386475,0.7931775450706482,0.7901089787483215,0.7810197472572327,0.8004786968231201
9,0.02500000037252903,40,0.7772821187973022,0.7733365297317505,0.6736034750938416,0.7651679515838623,0.7648478746414185,0.8111953735351562,0.808008074760437,0.7353870868682861,0.7844184041023254,0.7953014373779297,0.7958955764770508,0.7920361161231995,0.7830028533935547,0.808008074760437
10,0.02500000037252903,50,0.7772448658943176,0.7453293204307556,0.6629748344421387,0.7195431590080261,0.7143505215644836,0.8121877908706665,0.8120334148406982,0.6871458292007446,0.7645044922828674,0.7830808162689209,0.7948293685913086,0.7906847596168518,0.7747354507446289,0.8120334148406982
11,0.02500000037252903,60,0.7786698341369629,0.7243425250053406,0.624769389629364,0.6792396903038025,0.6608094573020935,0.8119134306907654,0.8199589252471924,0.6492806077003479,0.7518652081489563,0.7609224915504456,0.7957466244697571,0.7946677207946777,0.769050121307373,0.8199589252471924
12,0.03500000014901161,30,0.7763107419013977,0.7692537307739258,0.6752282381057739,0.7617613673210144,0.759996235370636,0.8107448816299438,0.8084278702735901,0.7305359244346619,0.7827385663986206,0.794647753238678,0.7955300211906433,0.7916093468666077,0.7822888493537903,0.8084278702735901
13,0.03500000014901161,40,0.7785412073135376,0.7215133309364319,0.6234933137893677,0.6779845952987671,0.6598817706108093,0.8117067813873291,0.8158522844314575,0.6496564149856567,0.7483498454093933,0.7593746185302734,0.7945382595062256,0.7912909984588623,0.7657437920570374,0.8158522844314575
14,0.03500000014901161,50,0.7785276770591736,0.7146826386451721,0.6098961234092712,0.6613747477531433,0.6392427086830139,0.8137593269348145,0.8211032152175903,0.6333829760551453,0.7486986517906189,0.755340576171875,0.7956281900405884,0.7941597104072571,0.764319121837616,0.8211032152175903
15,0.03500000014901161,60,0.7714401483535767,0.7125852704048157,0.6066669225692749,0.6550115346908569,0.6300573348999023,0.808587372303009,0.8291674852371216,0.6255797147750854,0.7502396106719971,0.7544701099395752,0.7933738827705383,0.789387583732605,0.7640619277954102,0.8291674852371216
