id,learning_rate,n_estimator,testscore_day1,testscore_day10,testscore_day11,testscore_day12,testscore_day13,testscore_day2,testscore_day3,testscore_day4,testscore_day5,testscore_day6,testscore_day7,testscore_day8,testscore_day9,train_score
0,0.004999999888241291,30,0.49462515115737915,0.5443623065948486,0.44299307465553284,0.5387389063835144,0.5413729548454285,0.5139052867889404,0.5096300840377808,0.6420765519142151,0.5322906970977783,0.5159243941307068,0.5198163986206055,0.5222347974777222,0.5317109823226929,0.6420765519142151
1,0.004999999888241291,40,0.5618717074394226,0.6451084017753601,0.49428457021713257,0.6438853144645691,0.6425572633743286,0.5926122665405273,0.5836439728736877,0.7205355763435364,0.6294692158699036,0.5981289744377136,0.604345440864563,0.6080648303031921,0.6254175305366516,0.7205355763435364
2,0.004999999888241291,50,0.5826908349990845,0.672753095626831,0.5092729330062866,0.6693211197853088,0.6695377230644226,0.6148208379745483,0.6043869256973267,0.7369173169136047,0.6510629057884216,0.6258048415184021,0.628641664981842,0.6320472359657288,0.6500269174575806,0.7369173169136047
3,0.004999999888241291,60,0.5840209722518921,0.6753721833229065,0.5108401775360107,0.6715707182884216,0.6717824339866638,0.6161823868751526,0.6060424447059631,0.7423304915428162,0.6555909514427185,0.6274374127388,0.6301851272583008,0.6337000131607056,0.6523687243461609,0.7423304915428162
4,0.014999999664723873,30,0.6341716051101685,0.7285066843032837,0.5486360788345337,0.7249929904937744,0.7247141003608704,0.6719627976417542,0.6578643321990967,0.7863739728927612,0.7122710943222046,0.6827417612075806,0.6873411536216736,0.6913682222366333,0.7109852433204651,0.7863739728927612
5,0.014999999664723873,40,0.6448468565940857,0.7378616333007812,0.5553043484687805,0.732817530632019,0.7336996793746948,0.6843727231025696,0.6660776138305664,0.7941297888755798,0.7216997146606445,0.6926456093788147,0.6980879306793213,0.7023179531097412,0.7223321795463562,0.7941297888755798
6,0.014999999664723873,50,0.654252827167511,0.7497103214263916,0.56227046251297,0.74570631980896,0.7450653910636902,0.6949503421783447,0.6766098737716675,0.8020278215408325,0.7331976294517517,0.7022886276245117,0.709068238735199,0.7135725617408752,0.7341766357421875,0.8020278215408325
7,0.014999999664723873,60,0.6611541509628296,0.7555753588676453,0.5662071108818054,0.7511696219444275,0.7516098618507385,0.7023577094078064,0.6834756731987,0.806719958782196,0.7384267449378967,0.7096623182296753,0.7164167165756226,0.7209152579307556,0.7405692934989929,0.806719958782196
8,0.02500000037252903,30,0.6537315845489502,0.7490394115447998,0.5621452331542969,0.7449992895126343,0.7444897890090942,0.6943203210830688,0.675807535648346,0.8010088205337524,0.7325846552848816,0.701563835144043,0.708310067653656,0.7129154801368713,0.7335235476493835,0.8010088205337524
9,0.02500000037252903,40,0.6655406951904297,0.7566053867340088,0.5693178176879883,0.750868558883667,0.7520161867141724,0.7058090567588806,0.6893630623817444,0.8082839846611023,0.7410920858383179,0.7127039432525635,0.719781219959259,0.7242174744606018,0.7432630658149719,0.8082839846611023
10,0.02500000037252903,50,0.6725097298622131,0.7583909630775452,0.5767917037010193,0.7510309219360352,0.7564446330070496,0.7132468819618225,0.6969262957572937,0.8116151690483093,0.744512677192688,0.7209311723709106,0.7256267666816711,0.7285831570625305,0.7462647557258606,0.8116151690483093
11,0.02500000037252903,60,0.687425971031189,0.7638934850692749,0.5840455889701843,0.7521743178367615,0.7546637654304504,0.7269574403762817,0.7118157744407654,0.815609872341156,0.7525798082351685,0.7311297059059143,0.7380626201629639,0.7408876419067383,0.7567318677902222,0.815609872341156
12,0.03500000014901161,30,0.6659908890724182,0.7569272518157959,0.5688642859458923,0.7511628866195679,0.7522125244140625,0.7063882350921631,0.690016508102417,0.8094519376754761,0.7419523000717163,0.7131239175796509,0.7204141616821289,0.72491854429245,0.7437300682067871,0.8094519376754761
13,0.03500000014901161,40,0.6814351081848145,0.7609355449676514,0.581865668296814,0.7523773312568665,0.7555880546569824,0.7208439111709595,0.7053900361061096,0.8141677379608154,0.7487426996231079,0.726838231086731,0.7329583168029785,0.735844612121582,0.7516353726387024,0.8141677379608154
14,0.03500000014901161,50,0.6975799798965454,0.7676171660423279,0.5873357057571411,0.7534902691841125,0.7605447173118591,0.7346628308296204,0.7180789113044739,0.8189749121665955,0.7573754191398621,0.7383340001106262,0.7437084913253784,0.7455852031707764,0.7615136504173279,0.8189749121665955
15,0.03500000014901161,60,0.700659990310669,0.7694739699363708,0.5963869690895081,0.756446897983551,0.7683791518211365,0.7340938448905945,0.7184005379676819,0.8267104625701904,0.7595260143280029,0.7385914325714111,0.7426117658615112,0.7443591952323914,0.7622818350791931,0.8267104625701904
16,0.04500000178813934,30,0.6778371930122375,0.7589297294616699,0.5804033875465393,0.7510444521903992,0.7539324760437012,0.7170978784561157,0.7021027207374573,0.8120213747024536,0.7457318902015686,0.7238034009933472,0.7293940782546997,0.7322680354118347,0.7488671541213989,0.8120213747024536
17,0.04500000178813934,40,0.6975156664848328,0.7683490514755249,0.5892312526702881,0.7538285851478577,0.7606868743896484,0.7351912260055542,0.7179807424545288,0.8201293349266052,0.7572433352470398,0.7396109700202942,0.7442297339439392,0.7462558150291443,0.7622073888778687,0.8201293349266052
18,0.04500000178813934,50,0.6991910934448242,0.7692672610282898,0.5981944799423218,0.7566227912902832,0.7716090679168701,0.731424868106842,0.7145376801490784,0.8283455967903137,0.7571925520896912,0.7371891736984253,0.7369963526725769,0.7393059730529785,0.7561396360397339,0.8283455967903137
19,0.04500000178813934,60,0.6916365027427673,0.7680644392967224,0.6041417717933655,0.7581349611282349,0.7790982127189636,0.7162951827049255,0.7011547684669495,0.8354175686836243,0.7485902905464172,0.7285250425338745,0.7207323312759399,0.7225341796875,0.7460549473762512,0.8354175686836243
